q_200K	E_200K	int_200K	err_200K
0.6194742502060628	4.25	0.4294775840098494	0.03724366434002576
0.6194742502060628	4.5	0.4418337177636937	0.03789014192089759
0.6194742502060628	4.75	0.4224343079464727	0.03719698809831285
0.6194742502060628	5.25	0.4345748322944485	0.03609204058594312
0.6194742502060628	5.5	0.3716517641223734	0.03351343255546645
0.6194742502060628	5.75	0.4489644314200812	0.03703215891165348
0.6194742502060628	6	0.445850791993684	0.03702823793977977
0.6194742502060628	6.25	0.4310639719775486	0.03902895172297089
0.6194742502060628	6.5	0.2925566045234438	0.03230977246505431
0.6194742502060628	6.75	0.4528925996982595	0.046715498673373
0.6194742502060628	7	0.3937621150081719	0.03363614019290431
0.6194742502060628	7.25	0.4197205320270306	0.03957889317934747
0.6194742502060628	7.5	0.3477387658660006	0.05293638124280961
0.6194742502060628	7.75	0.3306614728900483	0.09969819329982739
0.6506137517745431	-3	1.749398213535671	0.05948962884985332
0.6506137517745431	-2.75	2.028633822614963	0.06425761758697182
0.6506137517745431	-2.5	2.404866435066782	0.07010869248859995
0.6506137517745431	-1.25	10.6161452206811	0.1365182839313895
0.6506137517745431	-1	14.93581240487741	0.1622873234979092
0.6506137517745431	-0.75	18.32986431628482	0.1802587047262069
0.6506137517745431	-0.5	20.26959514878779	0.1900112344405879
0.6506137517745431	-0.25	21.02207243226368	0.1940554430716283
0.6506137517745431	0	21.214698822946	0.1954424556055283
0.6506137517745431	0.25	20.75595361705068	0.1938318437108035
0.6506137517745431	0.5	19.96553362794447	0.1906339089501559
